key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw
471,WC-1994,1994 FIFA World Cup,M-1994-07,Norway v Mexico,group stage,Group E,1,0,0,0,1994-06-19,16:00,S-190,RFK Stadium,"Washington, D.C.",United States,T-51,Norway,NOR,T-44,Mexico,MEX,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
472,WC-1994,1994 FIFA World Cup,M-1994-08,Cameroon v Sweden,group stage,Group B,1,0,0,0,1994-06-19,16:30,S-187,Rose Bowl,Pasadena,United States,T-11,Cameroon,CMR,T-72,Sweden,SWE,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
473,WC-1994,1994 FIFA World Cup,M-1994-09,Brazil v Russia,group stage,Group B,1,0,0,0,1994-06-20,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-60,Russia,RUS,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
474,WC-1994,1994 FIFA World Cup,M-1994-10,Netherlands v Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-20,19:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-46,Netherlands,NLD,T-61,Saudi Arabia,SAU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
475,WC-1994,1994 FIFA World Cup,M-1994-11,Argentina v Greece,group stage,Group D,1,0,0,0,1994-06-21,12:30,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-31,Greece,GRC,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
476,WC-1994,1994 FIFA World Cup,M-1994-12,Germany v Spain,group stage,Group C,1,0,0,0,1994-06-21,15:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-71,Spain,ESP,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
477,WC-1994,1994 FIFA World Cup,M-1994-13,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,1994-06-21,18:30,S-183,Cotton Bowl,Dallas,United States,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
478,WC-1994,1994 FIFA World Cup,M-1994-14,Romania v Switzerland,group stage,Group A,1,0,0,0,1994-06-22,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-59,Romania,ROU,T-73,Switzerland,CHE,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0
479,WC-1994,1994 FIFA World Cup,M-1994-15,United States v Colombia,group stage,Group A,1,0,0,0,1994-06-22,16:30,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-15,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
480,WC-1994,1994 FIFA World Cup,M-1994-16,Italy v Norway,group stage,Group E,1,0,0,0,1994-06-23,16:00,S-184,Giants Stadium,East Rutherford,United States,T-39,Italy,ITA,T-51,Norway,NOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
481,WC-1994,1994 FIFA World Cup,M-1994-17,South Korea v Bolivia,group stage,Group C,1,0,0,0,1994-06-23,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-69,South Korea,KOR,T-07,Bolivia,BOL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
482,WC-1994,1994 FIFA World Cup,M-1994-18,Mexico v Republic of Ireland,group stage,Group E,1,0,0,0,1994-06-24,12:30,S-186,Citrus Bowl,Orlando,United States,T-44,Mexico,MEX,T-58,Republic of Ireland,IRL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
483,WC-1994,1994 FIFA World Cup,M-1994-19,Brazil v Cameroon,group stage,Group B,1,0,0,0,1994-06-24,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
484,WC-1994,1994 FIFA World Cup,M-1994-20,Sweden v Russia,group stage,Group B,1,0,0,0,1994-06-24,19:30,S-188,Pontiac Silverdome,Pontiac,United States,T-72,Sweden,SWE,T-60,Russia,RUS,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
485,WC-1994,1994 FIFA World Cup,M-1994-21,Belgium v Netherlands,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-186,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-46,Netherlands,NLD,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
486,WC-1994,1994 FIFA World Cup,M-1994-22,Saudi Arabia v Morocco,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-184,Giants Stadium,East Rutherford,United States,T-61,Saudi Arabia,SAU,T-45,Morocco,MAR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
487,WC-1994,1994 FIFA World Cup,M-1994-23,Argentina v Nigeria,group stage,Group D,1,0,0,0,1994-06-25,16:00,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-48,Nigeria,NGA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
488,WC-1994,1994 FIFA World Cup,M-1994-24,Bulgaria v Greece,group stage,Group D,1,0,0,0,1994-06-26,11:30,S-182,Soldier Field,Chicago,United States,T-10,Bulgaria,BGR,T-31,Greece,GRC,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
489,WC-1994,1994 FIFA World Cup,M-1994-25,Switzerland v Colombia,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-189,Stanford Stadium,Stanford,United States,T-73,Switzerland,CHE,T-15,Colombia,COL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
490,WC-1994,1994 FIFA World Cup,M-1994-26,United States v Romania,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-59,Romania,ROU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
491,WC-1994,1994 FIFA World Cup,M-1994-27,Bolivia v Spain,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-182,Soldier Field,Chicago,United States,T-07,Bolivia,BOL,T-71,Spain,ESP,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
492,WC-1994,1994 FIFA World Cup,M-1994-28,Germany v South Korea,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-183,Cotton Bowl,Dallas,United States,T-29,Germany,DEU,T-69,South Korea,KOR,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
493,WC-1994,1994 FIFA World Cup,M-1994-29,Italy v Mexico,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-39,Italy,ITA,T-44,Mexico,MEX,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
494,WC-1994,1994 FIFA World Cup,M-1994-30,Republic of Ireland v Norway,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-184,Giants Stadium,East Rutherford,United States,T-58,Republic of Ireland,IRL,T-51,Norway,NOR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
495,WC-1994,1994 FIFA World Cup,M-1994-31,Russia v Cameroon,group stage,Group B,1,0,0,0,1994-06-28,13:00,S-189,Stanford Stadium,Stanford,United States,T-60,Russia,RUS,T-11,Cameroon,CMR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0
496,WC-1994,1994 FIFA World Cup,M-1994-32,Brazil v Sweden,group stage,Group B,1,0,0,0,1994-06-28,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-09,Brazil,BRA,T-72,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
497,WC-1994,1994 FIFA World Cup,M-1994-33,Belgium v Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-06,Belgium,BEL,T-61,Saudi Arabia,SAU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
498,WC-1994,1994 FIFA World Cup,M-1994-34,Morocco v Netherlands,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-186,Citrus Bowl,Orlando,United States,T-45,Morocco,MAR,T-46,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
499,WC-1994,1994 FIFA World Cup,M-1994-35,Argentina v Bulgaria,group stage,Group D,1,0,0,0,1994-06-30,18:30,S-183,Cotton Bowl,Dallas,United States,T-03,Argentina,ARG,T-10,Bulgaria,BGR,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
500,WC-1994,1994 FIFA World Cup,M-1994-36,Greece v Nigeria,group stage,Group D,1,0,0,0,1994-06-30,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-31,Greece,GRC,T-48,Nigeria,NGA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
501,WC-1994,1994 FIFA World Cup,M-1994-37,Germany v Belgium,round of 16,not applicable,0,1,0,0,1994-07-02,12:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-06,Belgium,BEL,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
502,WC-1994,1994 FIFA World Cup,M-1994-38,Spain v Switzerland,round of 16,not applicable,0,1,0,0,1994-07-02,16:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-71,Spain,ESP,T-73,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
503,WC-1994,1994 FIFA World Cup,M-1994-39,Saudi Arabia v Sweden,round of 16,not applicable,0,1,0,0,1994-07-03,12:00,S-183,Cotton Bowl,Dallas,United States,T-61,Saudi Arabia,SAU,T-72,Sweden,SWE,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
504,WC-1994,1994 FIFA World Cup,M-1994-40,Romania v Argentina,round of 16,not applicable,0,1,0,0,1994-07-03,13:30,S-187,Rose Bowl,Pasadena,United States,T-59,Romania,ROU,T-03,Argentina,ARG,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
505,WC-1994,1994 FIFA World Cup,M-1994-41,Netherlands v Republic of Ireland,round of 16,not applicable,0,1,0,0,1994-07-04,12:00,S-186,Citrus Bowl,Orlando,United States,T-46,Netherlands,NLD,T-58,Republic of Ireland,IRL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
506,WC-1994,1994 FIFA World Cup,M-1994-42,Brazil v United States,round of 16,not applicable,0,1,0,0,1994-07-04,12:30,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-80,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
507,WC-1994,1994 FIFA World Cup,M-1994-43,Nigeria v Italy,round of 16,not applicable,0,1,0,0,1994-07-05,13:00,S-185,Foxboro Stadium,Foxborough,United States,T-48,Nigeria,NGA,T-39,Italy,ITA,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0
508,WC-1994,1994 FIFA World Cup,M-1994-44,Mexico v Bulgaria,round of 16,not applicable,0,1,0,0,1994-07-05,16:30,S-184,Giants Stadium,East Rutherford,United States,T-44,Mexico,MEX,T-10,Bulgaria,BGR,1–1,1,1,0,0,1,1,1–3,1,3,away team win,0,1,0
509,WC-1994,1994 FIFA World Cup,M-1994-45,Italy v Spain,quarter-finals,not applicable,0,1,0,0,1994-07-09,12:00,S-185,Foxboro Stadium,Foxborough,United States,T-39,Italy,ITA,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
510,WC-1994,1994 FIFA World Cup,M-1994-46,Netherlands v Brazil,quarter-finals,not applicable,0,1,0,0,1994-07-09,14:30,S-183,Cotton Bowl,Dallas,United States,T-46,Netherlands,NLD,T-09,Brazil,BRA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0
511,WC-1994,1994 FIFA World Cup,M-1994-47,Bulgaria v Germany,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-29,Germany,DEU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
512,WC-1994,1994 FIFA World Cup,M-1994-48,Romania v Sweden,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:30,S-189,Stanford Stadium,Stanford,United States,T-59,Romania,ROU,T-72,Sweden,SWE,2–2,2,2,0,0,1,1,4–5,4,5,away team win,0,1,0
513,WC-1994,1994 FIFA World Cup,M-1994-49,Bulgaria v Italy,semi-finals,not applicable,0,1,0,0,1994-07-13,16:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-39,Italy,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
514,WC-1994,1994 FIFA World Cup,M-1994-50,Sweden v Brazil,semi-finals,not applicable,0,1,0,0,1994-07-13,16:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
515,WC-1994,1994 FIFA World Cup,M-1994-51,Sweden v Bulgaria,third-place match,not applicable,0,1,0,0,1994-07-16,12:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-10,Bulgaria,BGR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
516,WC-1994,1994 FIFA World Cup,M-1994-52,Brazil v Italy,final,not applicable,0,1,0,0,1994-07-17,12:30,S-187,Rose Bowl,Pasadena,United States,T-09,Brazil,BRA,T-39,Italy,ITA,0–0,0,0,0,0,1,1,3–2,3,2,home team win,1,0,0
517,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,group stage,Group A,1,0,0,0,1998-06-10,17:30,S-048,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-62,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
518,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,group stage,Group A,1,0,0,0,1998-06-10,21:00,S-043,Stade de la Mosson,Montpellier,France,T-45,Morocco,MAR,T-51,Norway,NOR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
519,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,group stage,Group B,1,0,0,0,1998-06-11,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-39,Italy,ITA,T-13,Chile,CHL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
520,WC-1998,1998 FIFA World Cup,M-1998-04,Cameroon v Austria,group stage,Group B,1,0,0,0,1998-06-11,21:00,S-051,Stade de Toulouse,Toulouse,France,T-11,Cameroon,CMR,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
521,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,group stage,Group D,1,0,0,0,1998-06-12,14:30,S-043,Stade de la Mosson,Montpellier,France,T-53,Paraguay,PRY,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
522,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,group stage,Group C,1,0,0,0,1998-06-12,17:30,S-039,Stade Félix-Bollaert,Lens,France,T-61,Saudi Arabia,SAU,T-21,Denmark,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
523,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,group stage,Group C,1,0,0,0,1998-06-12,21:00,S-042,Stade Vélodrome,Marseille,France,T-28,France,FRA,T-68,South Africa,ZAF,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
524,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,group stage,Group D,1,0,0,0,1998-06-13,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-71,Spain,ESP,T-48,Nigeria,NGA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0
525,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,group stage,Group E,1,0,0,0,1998-06-13,17:30,S-041,Stade de Gerland,Lyon,France,T-69,South Korea,KOR,T-44,Mexico,MEX,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
526,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,group stage,Group E,1,0,0,0,1998-06-13,21:00,S-048,Stade de France,Saint-Denis,France,T-46,Netherlands,NLD,T-06,Belgium,BEL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
527,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,group stage,Group H,1,0,0,0,1998-06-14,14:30,S-051,Stade de Toulouse,Toulouse,France,T-03,Argentina,ARG,T-42,Japan,JPN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
528,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,group stage,Group F,1,0,0,0,1998-06-14,17:30,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-84,Yugoslavia,YUG,T-36,Iran,IRN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
529,WC-1998,1998 FIFA World Cup,M-1998-13,Jamaica v Croatia,group stage,Group H,1,0,0,0,1998-06-14,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-41,Jamaica,JAM,T-17,Croatia,HRV,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
530,WC-1998,1998 FIFA World Cup,M-1998-14,England v Tunisia,group stage,Group G,1,0,0,0,1998-06-15,14:30,S-042,Stade Vélodrome,Marseille,France,T-27,England,ENG,T-76,Tunisia,TUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
531,WC-1998,1998 FIFA World Cup,M-1998-15,Romania v Colombia,group stage,Group G,1,0,0,0,1998-06-15,17:30,S-041,Stade de Gerland,Lyon,France,T-59,Romania,ROU,T-15,Colombia,COL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
532,WC-1998,1998 FIFA World Cup,M-1998-16,Germany v United States,group stage,Group F,1,0,0,0,1998-06-15,21:00,S-045,Parc des Princes,Paris,France,T-29,Germany,DEU,T-80,United States,USA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
533,WC-1998,1998 FIFA World Cup,M-1998-17,Scotland v Norway,group stage,Group A,1,0,0,0,1998-06-16,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-62,Scotland,SCO,T-51,Norway,NOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
534,WC-1998,1998 FIFA World Cup,M-1998-18,Brazil v Morocco,group stage,Group A,1,0,0,0,1998-06-16,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-45,Morocco,MAR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
535,WC-1998,1998 FIFA World Cup,M-1998-19,Chile v Austria,group stage,Group B,1,0,0,0,1998-06-17,17:30,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-13,Chile,CHL,T-05,Austria,AUT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
536,WC-1998,1998 FIFA World Cup,M-1998-20,Italy v Cameroon,group stage,Group B,1,0,0,0,1998-06-17,21:00,S-043,Stade de la Mosson,Montpellier,France,T-39,Italy,ITA,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
537,WC-1998,1998 FIFA World Cup,M-1998-21,South Africa v Denmark,group stage,Group C,1,0,0,0,1998-06-18,17:30,S-051,Stade de Toulouse,Toulouse,France,T-68,South Africa,ZAF,T-21,Denmark,DNK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
538,WC-1998,1998 FIFA World Cup,M-1998-22,France v Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-18,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-61,Saudi Arabia,SAU,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
539,WC-1998,1998 FIFA World Cup,M-1998-23,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,1998-06-19,17:30,S-045,Parc des Princes,Paris,France,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
540,WC-1998,1998 FIFA World Cup,M-1998-24,Spain v Paraguay,group stage,Group D,1,0,0,0,1998-06-19,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-71,Spain,ESP,T-53,Paraguay,PRY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
541,WC-1998,1998 FIFA World Cup,M-1998-25,Japan v Croatia,group stage,Group H,1,0,0,0,1998-06-20,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-42,Japan,JPN,T-17,Croatia,HRV,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
542,WC-1998,1998 FIFA World Cup,M-1998-26,Belgium v Mexico,group stage,Group E,1,0,0,0,1998-06-20,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-06,Belgium,BEL,T-44,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
543,WC-1998,1998 FIFA World Cup,M-1998-27,Netherlands v South Korea,group stage,Group E,1,0,0,0,1998-06-20,21:00,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-69,South Korea,KOR,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0
544,WC-1998,1998 FIFA World Cup,M-1998-28,Germany v Yugoslavia,group stage,Group F,1,0,0,0,1998-06-21,14:30,S-039,Stade Félix-Bollaert,Lens,France,T-29,Germany,DEU,T-84,Yugoslavia,YUG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
545,WC-1998,1998 FIFA World Cup,M-1998-29,Argentina v Jamaica,group stage,Group H,1,0,0,0,1998-06-21,17:30,S-045,Parc des Princes,Paris,France,T-03,Argentina,ARG,T-41,Jamaica,JAM,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0
546,WC-1998,1998 FIFA World Cup,M-1998-30,United States v Iran,group stage,Group F,1,0,0,0,1998-06-21,21:00,S-041,Stade de Gerland,Lyon,France,T-80,United States,USA,T-36,Iran,IRN,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
547,WC-1998,1998 FIFA World Cup,M-1998-31,Colombia v Tunisia,group stage,Group G,1,0,0,0,1998-06-22,17:30,S-043,Stade de la Mosson,Montpellier,France,T-15,Colombia,COL,T-76,Tunisia,TUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
548,WC-1998,1998 FIFA World Cup,M-1998-32,Romania v England,group stage,Group G,1,0,0,0,1998-06-22,21:00,S-051,Stade de Toulouse,Toulouse,France,T-59,Romania,ROU,T-27,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
549,WC-1998,1998 FIFA World Cup,M-1998-33,Chile v Cameroon,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-044,Stade de la Beaujoire,Nantes,France,T-13,Chile,CHL,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
550,WC-1998,1998 FIFA World Cup,M-1998-34,Italy v Austria,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-05,Austria,AUT,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
551,WC-1998,1998 FIFA World Cup,M-1998-35,Brazil v Norway,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-51,Norway,NOR,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
552,WC-1998,1998 FIFA World Cup,M-1998-36,Scotland v Morocco,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-62,Scotland,SCO,T-45,Morocco,MAR,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
553,WC-1998,1998 FIFA World Cup,M-1998-37,France v Denmark,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-041,Stade de Gerland,Lyon,France,T-28,France,FRA,T-21,Denmark,DNK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
554,WC-1998,1998 FIFA World Cup,M-1998-38,South Africa v Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-68,South Africa,ZAF,T-61,Saudi Arabia,SAU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
555,WC-1998,1998 FIFA World Cup,M-1998-39,Nigeria v Paraguay,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-051,Stade de Toulouse,Toulouse,France,T-48,Nigeria,NGA,T-53,Paraguay,PRY,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0
556,WC-1998,1998 FIFA World Cup,M-1998-40,Spain v Bulgaria,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-71,Spain,ESP,T-10,Bulgaria,BGR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0
557,WC-1998,1998 FIFA World Cup,M-1998-41,Belgium v South Korea,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-045,Parc des Princes,Paris,France,T-06,Belgium,BEL,T-69,South Korea,KOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
558,WC-1998,1998 FIFA World Cup,M-1998-42,Netherlands v Mexico,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-46,Netherlands,NLD,T-44,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
559,WC-1998,1998 FIFA World Cup,M-1998-43,Germany v Iran,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-36,Iran,IRN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
560,WC-1998,1998 FIFA World Cup,M-1998-44,United States v Yugoslavia,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-80,United States,USA,T-84,Yugoslavia,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
561,WC-1998,1998 FIFA World Cup,M-1998-45,Argentina v Croatia,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-17,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
562,WC-1998,1998 FIFA World Cup,M-1998-46,Japan v Jamaica,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-041,Stade de Gerland,Lyon,France,T-42,Japan,JPN,T-41,Jamaica,JAM,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
563,WC-1998,1998 FIFA World Cup,M-1998-47,Colombia v England,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-15,Colombia,COL,T-27,England,ENG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
